cascade_depth,drive_amplitude,duration_s,linear_finite_pulse_peak_s,linear_impulse_peak_s,linear_numerical_peak_s,linear_peak_relative_error,physical_numerical_peak_s,physical_peak_occupancy_fraction,physical_peak_relative_departure,physical_small_signal_peak_s,rho_alpha_tau_leak,tau_leak_s,tau_r_s,v_max,v_max_shape_invariance,voltage_v
2,1.0,0.3,0.851565077639429,0.6907411582854397,0.84,0.013580967495153608,1.1400000000000001,0.10958445103810098,0.14000000000000012,1.0,0.4477203044946731,1.0,4.467074599748906,2.0,True,1.2
3,1.0,0.05,1.2216465891635777,1.1964724712671597,1.21,0.009533517522077964,2.0100000000000002,0.03247503093233655,0.0050000000000001155,2.0,0.6715804567420096,1.0,4.467074599748906,0.5,True,1.2
3,1.0,0.05,1.2216465891635777,1.1964724712671597,1.21,0.009533517522077964,2.0100000000000002,0.03247503093233655,0.0050000000000001155,2.0,0.6715804567420096,1.0,4.467074599748906,1.0,True,1.2
3,1.0,0.05,1.2216465891635777,1.1964724712671597,1.21,0.009533517522077964,2.0100000000000002,0.03247503093233655,0.0050000000000001155,2.0,0.6715804567420096,1.0,4.467074599748906,2.0,True,1.2
3,1.0,0.3,1.3527343396262126,1.1964724712671597,1.34,0.00941377715725858,2.12,0.1594698392630914,0.06000000000000005,2.0,0.6715804567420096,1.0,4.467074599748906,0.5,True,1.2
3,1.0,0.3,1.3527343396262126,1.1964724712671597,1.34,0.00941377715725858,2.12,0.1594698392630914,0.06000000000000005,2.0,0.6715804567420096,1.0,4.467074599748906,1.0,True,1.2
3,1.0,0.3,1.3527343396262126,1.1964724712671597,1.34,0.00941377715725858,2.12,0.1594698392630914,0.06000000000000005,2.0,0.6715804567420096,1.0,4.467074599748906,2.0,True,1.2
4,1.0,0.05,1.6078770758295862,1.5827454501988367,1.6,0.0048990535085039946,3.0100000000000002,0.043106642677044046,0.0033333333333334103,3.0,0.8954406089893462,1.0,4.467074599748906,0.5,True,1.2
4,1.0,0.05,1.6078770758295862,1.5827454501988367,1.6,0.0048990535085039946,3.0100000000000002,0.043106642677044046,0.0033333333333334103,3.0,0.8954406089893462,1.0,4.467074599748906,1.0,True,1.2
4,1.0,0.05,1.6078770758295862,1.5827454501988367,1.6,0.0048990535085039946,3.0100000000000002,0.043106642677044046,0.0033333333333334103,3.0,0.8954406089893462,1.0,4.467074599748906,2.0,True,1.2
4,1.0,0.3,1.7374812167545006,1.5827454501988367,1.73,0.004305782809252498,3.1,0.2063442355436456,0.03333333333333336,3.0,0.8954406089893462,1.0,4.467074599748906,0.5,True,1.2
4,1.0,0.3,1.7374812167545006,1.5827454501988367,1.73,0.004305782809252498,3.1,0.2063442355436456,0.03333333333333336,3.0,0.8954406089893462,1.0,4.467074599748906,1.0,True,1.2
4,1.0,0.3,1.7374812167545006,1.5827454501988367,1.73,0.004305782809252498,3.1,0.2063442355436456,0.03333333333333336,3.0,0.8954406089893462,1.0,4.467074599748906,2.0,True,1.2
2,1.0,0.05,1.080361067807349,1.0551636334658911,1.07,0.009590375029319835,2.0100000000000002,0.021965703888542173,0.0050000000000001155,2.0,0.8954406089893462,2.0,4.467074599748906,0.5,True,1.2
2,1.0,0.05,1.080361067807349,1.0551636334658911,1.07,0.009590375029319835,2.0100000000000002,0.021965703888542173,0.0050000000000001155,2.0,0.8954406089893462,2.0,4.467074599748906,1.0,True,1.2
2,1.0,0.05,1.080361067807349,1.0551636334658911,1.07,0.009590375029319835,2.0100000000000002,0.021965703888542173,0.0050000000000001155,2.0,0.8954406089893462,2.0,4.467074599748906,2.0,True,1.2
2,1.0,0.3,1.2122619779461903,1.0551636334658911,1.2,0.01011495713737102,2.12,0.11739160689948631,0.06000000000000005,2.0,0.8954406089893462,2.0,4.467074599748906,0.5,True,1.2
2,1.0,0.3,1.2122619779461903,1.0551636334658911,1.2,0.01011495713737102,2.12,0.11739160689948631,0.06000000000000005,2.0,0.8954406089893462,2.0,4.467074599748906,1.0,True,1.2
2,1.0,0.3,1.2122619779461903,1.0551636334658911,1.2,0.01011495713737102,2.12,0.11739160689948631,0.06000000000000005,2.0,0.8954406089893462,2.0,4.467074599748906,2.0,True,1.2
3,1.0,0.05,1.732217772106207,1.7070957342201674,1.72,0.00705325410173543,4.0,0.03280137654503995,0.0,4.0,1.3431609134840192,2.0,4.467074599748906,0.5,True,1.2
3,1.0,0.05,1.732217772106207,1.7070957342201674,1.72,0.00705325410173543,4.0,0.03280137654503995,0.0,4.0,1.3431609134840192,2.0,4.467074599748906,1.0,True,1.2
3,1.0,0.05,1.732217772106207,1.7070957342201674,1.72,0.00705325410173543,4.0,0.03280137654503995,0.0,4.0,1.3431609134840192,2.0,4.467074599748906,2.0,True,1.2
3,1.0,0.3,1.8614869011867008,1.7070957342201674,1.85,0.006170820315403663,4.04,0.17071165208552383,0.010000000000000009,4.0,1.3431609134840192,2.0,4.467074599748906,0.5,True,1.2
3,1.0,0.3,1.8614869011867008,1.7070957342201674,1.85,0.006170820315403663,4.04,0.17071165208552383,0.010000000000000009,4.0,1.3431609134840192,2.0,4.467074599748906,1.0,True,1.2
3,1.0,0.3,1.8614869011867008,1.7070957342201674,1.85,0.006170820315403663,4.04,0.17071165208552383,0.010000000000000009,4.0,1.3431609134840192,2.0,4.467074599748906,2.0,True,1.2
4,1.0,0.05,2.1749555090060495,2.1498586042818135,2.16,0.006876236752486031,5.94,0.0516369653277719,0.009999999999999934,6.0,1.7908812179786924,2.0,4.467074599748906,0.5,True,1.2
4,1.0,0.05,2.1749555090060495,2.1498586042818135,2.16,0.006876236752486031,5.94,0.0516369653277719,0.009999999999999934,6.0,1.7908812179786924,2.0,4.467074599748906,1.0,True,1.2
4,1.0,0.05,2.1749555090060495,2.1498586042818135,2.16,0.006876236752486031,5.94,0.0516369653277719,0.009999999999999934,6.0,1.7908812179786924,2.0,4.467074599748906,2.0,True,1.2
4,1.0,0.3,2.3033460741297898,2.1498586042818135,2.29,0.005794211421239382,5.79,0.22073556133579825,0.034999999999999996,6.0,1.7908812179786924,2.0,4.467074599748906,0.5,True,1.2
4,1.0,0.3,2.3033460741297898,2.1498586042818135,2.29,0.005794211421239382,5.79,0.22073556133579825,0.034999999999999996,6.0,1.7908812179786924,2.0,4.467074599748906,1.0,True,1.2
4,1.0,0.3,2.3033460741297898,2.1498586042818135,2.29,0.005794211421239382,5.79,0.22073556133579825,0.034999999999999996,6.0,1.7908812179786924,2.0,4.467074599748906,2.0,True,1.2
2,1.0,0.05,1.5690111974733698,1.5438762581021175,1.56,0.005743233373911407,4.99,0.02209788999025416,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,0.5,True,1.2
2,1.0,0.05,1.5690111974733698,1.5438762581021175,1.56,0.005743233373911407,4.99,0.02209788999025416,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,1.0,True,1.2
2,1.0,0.05,1.5690111974733698,1.5438762581021175,1.56,0.005743233373911407,4.99,0.02209788999025416,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,2.0,True,1.2
2,1.0,0.3,1.6987311059935624,1.5438762581021175,1.69,0.005139781077038513,4.99,0.12243156890852468,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,0.5,True,1.2
2,1.0,0.3,1.6987311059935624,1.5438762581021175,1.69,0.005139781077038513,4.99,0.12243156890852468,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,1.0,True,1.2
2,1.0,0.3,1.6987311059935624,1.5438762581021175,1.69,0.005139781077038513,4.99,0.12243156890852468,0.0019999999999999575,5.0,2.2386015224733655,5.0,4.467074599748906,2.0,True,1.2
3,1.0,0.05,2.3197728053909956,2.2946820164784927,2.31,0.004212828673689175,9.790000000000001,0.09107798511832138,0.020999999999999908,10.0,3.357902283710048,5.0,4.467074599748906,0.5,True,1.2
3,1.0,0.05,2.3197728053909956,2.2946820164784927,2.31,0.004212828673689175,9.790000000000001,0.09107798511832138,0.020999999999999908,10.0,3.357902283710048,5.0,4.467074599748906,1.0,True,1.2
3,1.0,0.05,2.3197728053909956,2.2946820164784927,2.31,0.004212828673689175,9.790000000000001,0.09107798511832138,0.020999999999999908,10.0,3.357902283710048,5.0,4.467074599748906,2.0,True,1.2
3,1.0,0.3,2.447949512494325,2.2946820164784927,2.44,0.0032474168497964935,9.09,0.3420547997208335,0.09100000000000001,10.0,3.357902283710048,5.0,4.467074599748906,0.5,True,1.2
3,1.0,0.3,2.447949512494325,2.2946820164784927,2.44,0.0032474168497964935,9.09,0.3420547997208335,0.09100000000000001,10.0,3.357902283710048,5.0,4.467074599748906,1.0,True,1.2
3,1.0,0.3,2.447949512494325,2.2946820164784927,2.44,0.0032474168497964935,9.09,0.3420547997208335,0.09100000000000001,10.0,3.357902283710048,5.0,4.467074599748906,2.0,True,1.2
4,1.0,0.05,2.7637001244665367,2.7386240526246337,2.75,0.004957167510777294,13.21,0.4363876827925687,0.11933333333333328,15.0,4.477203044946731,5.0,4.467074599748906,0.5,True,1.2
4,1.0,0.05,2.7637001244665367,2.7386240526246337,2.75,0.004957167510777294,13.21,0.4363876827925687,0.11933333333333328,15.0,4.477203044946731,5.0,4.467074599748906,1.0,True,1.2
4,1.0,0.05,2.7637001244665367,2.7386240526246337,2.75,0.004957167510777294,13.21,0.4363876827925687,0.11933333333333328,15.0,4.477203044946731,5.0,4.467074599748906,2.0,True,1.2
4,1.0,0.3,2.891362106587749,2.7386240526246337,2.88,0.003929672648701194,10.72,0.6970700625644863,0.28533333333333327,15.0,4.477203044946731,5.0,4.467074599748906,0.5,True,1.2
4,1.0,0.3,2.891362106587749,2.7386240526246337,2.88,0.003929672648701194,10.72,0.6970700625644863,0.28533333333333327,15.0,4.477203044946731,5.0,4.467074599748906,1.0,True,1.2
4,1.0,0.3,2.891362106587749,2.7386240526246337,2.88,0.003929672648701194,10.72,0.6970700625644863,0.28533333333333327,15.0,4.477203044946731,5.0,4.467074599748906,2.0,True,1.2
2,1.0,0.05,1.8508634753868831,1.8257493684164223,1.84,0.005869409349391511,9.91,0.035621828709626525,0.008999999999999985,10.0,4.477203044946731,10.0,4.467074599748906,0.5,True,1.2
2,1.0,0.05,1.8508634753868831,1.8257493684164223,1.84,0.005869409349391511,9.91,0.035621828709626525,0.008999999999999985,10.0,4.477203044946731,10.0,4.467074599748906,1.0,True,1.2
2,1.0,0.05,1.8508634753868831,1.8257493684164223,1.84,0.005869409349391511,9.91,0.035621828709626525,0.008999999999999985,10.0,4.477203044946731,10.0,4.467074599748906,2.0,True,1.2
2,1.0,0.3,1.9798554233468466,1.8257493684164223,1.97,0.00497785001401089,9.58,0.18010383105035654,0.041999999999999996,10.0,4.477203044946731,10.0,4.467074599748906,0.5,True,1.2
2,1.0,0.3,1.9798554233468466,1.8257493684164223,1.97,0.00497785001401089,9.58,0.18010383105035654,0.041999999999999996,10.0,4.477203044946731,10.0,4.467074599748906,1.0,True,1.2
2,1.0,0.3,1.9798554233468466,1.8257493684164223,1.97,0.00497785001401089,9.58,0.18010383105035654,0.041999999999999996,10.0,4.477203044946731,10.0,4.467074599748906,2.0,True,1.2
3,1.0,0.05,2.6171626142128237,2.592082241746997,2.61,0.0027367860804393155,18.45,0.2901859560176855,0.07750000000000004,20.0,6.715804567420096,10.0,4.467074599748906,0.5,True,1.2
3,1.0,0.05,2.6171626142128237,2.592082241746997,2.61,0.0027367860804393155,18.45,0.2901859560176855,0.07750000000000004,20.0,6.715804567420096,10.0,4.467074599748906,1.0,True,1.2
3,1.0,0.05,2.6171626142128237,2.592082241746997,2.61,0.0027367860804393155,18.45,0.2901859560176855,0.07750000000000004,20.0,6.715804567420096,10.0,4.467074599748906,2.0,True,1.2
3,1.0,0.3,2.744975022704855,2.592082241746997,2.73,0.005455431317585876,14.73,0.669042731930862,0.26349999999999996,20.0,6.715804567420096,10.0,4.467074599748906,0.5,True,1.2
3,1.0,0.3,2.744975022704855,2.592082241746997,2.73,0.005455431317585876,14.73,0.669042731930862,0.26349999999999996,20.0,6.715804567420096,10.0,4.467074599748906,1.0,True,1.2
3,1.0,0.3,2.744975022704855,2.592082241746997,2.73,0.005455431317585876,14.73,0.669042731930862,0.26349999999999996,20.0,6.715804567420096,10.0,4.467074599748906,2.0,True,1.2
4,1.0,0.05,3.03880995031894,3.0137408228159877,3.0300000000000002,0.002899144883349871,19.5,0.81435294592454,0.35,30.0,8.954406089893462,10.0,4.467074599748906,0.5,True,1.2
4,1.0,0.05,3.03880995031894,3.0137408228159877,3.0300000000000002,0.002899144883349871,19.5,0.81435294592454,0.35,30.0,8.954406089893462,10.0,4.467074599748906,1.0,True,1.2
4,1.0,0.05,3.03880995031894,3.0137408228159877,3.0300000000000002,0.002899144883349871,19.5,0.81435294592454,0.35,30.0,8.954406089893462,10.0,4.467074599748906,2.0,True,1.2
4,1.0,0.3,3.166229013442023,3.0137408228159877,3.16,0.0019673287736224985,14.17,0.8776463097875836,0.5276666666666666,30.0,8.954406089893462,10.0,4.467074599748906,0.5,True,1.2
4,1.0,0.3,3.166229013442023,3.0137408228159877,3.16,0.0019673287736224985,14.17,0.8776463097875836,0.5276666666666666,30.0,8.954406089893462,10.0,4.467074599748906,1.0,True,1.2
4,1.0,0.3,3.166229013442023,3.0137408228159877,3.16,0.0019673287736224985,14.17,0.8776463097875836,0.5276666666666666,30.0,8.954406089893462,10.0,4.467074599748906,2.0,True,1.2
2,1.0,0.05,2.034264239203822,2.0091605485439916,2.02,0.007011989361522035,19.61,0.06942430707281444,0.019500000000000028,20.0,8.954406089893462,20.0,4.467074599748906,0.5,True,1.2
2,1.0,0.05,2.034264239203822,2.0091605485439916,2.02,0.007011989361522035,19.61,0.06942430707281444,0.019500000000000028,20.0,8.954406089893462,20.0,4.467074599748906,1.0,True,1.2
2,1.0,0.05,2.034264239203822,2.0091605485439916,2.02,0.007011989361522035,19.61,0.06942430707281444,0.019500000000000028,20.0,8.954406089893462,20.0,4.467074599748906,2.0,True,1.2
2,1.0,0.3,2.162892064460987,2.0091605485439916,2.15,0.005960567645894037,17.990000000000002,0.316102263160842,0.1004999999999999,20.0,8.954406089893462,20.0,4.467074599748906,0.5,True,1.2
2,1.0,0.3,2.162892064460987,2.0091605485439916,2.15,0.005960567645894037,17.990000000000002,0.316102263160842,0.1004999999999999,20.0,8.954406089893462,20.0,4.467074599748906,1.0,True,1.2
2,1.0,0.3,2.162892064460987,2.0091605485439916,2.15,0.005960567645894037,17.990000000000002,0.316102263160842,0.1004999999999999,20.0,8.954406089893462,20.0,4.467074599748906,2.0,True,1.2
3,1.0,0.05,2.7967688559151784,2.7716936916919166,2.79,0.0024202414514385897,30.92,0.6344267670461797,0.22699999999999995,40.0,13.431609134840192,20.0,4.467074599748906,0.5,True,1.2
3,1.0,0.05,2.7967688559151784,2.7716936916919166,2.79,0.0024202414514385897,30.92,0.6344267670461797,0.22699999999999995,40.0,13.431609134840192,20.0,4.467074599748906,1.0,True,1.2
3,1.0,0.05,2.7967688559151784,2.7716936916919166,2.79,0.0024202414514385897,30.92,0.6344267670461797,0.22699999999999995,40.0,13.431609134840192,20.0,4.467074599748906,2.0,True,1.2
3,1.0,0.3,2.9243990902079164,2.7716936916919166,2.91,0.0049237774201648255,20.55,0.874026901229428,0.48624999999999996,40.0,13.431609134840192,20.0,4.467074599748906,0.5,True,1.2
3,1.0,0.3,2.9243990902079164,2.7716936916919166,2.91,0.0049237774201648255,20.55,0.874026901229428,0.48624999999999996,40.0,13.431609134840192,20.0,4.467074599748906,1.0,True,1.2
3,1.0,0.3,2.9243990902079164,2.7716936916919166,2.91,0.0049237774201648255,20.55,0.874026901229428,0.48624999999999996,40.0,13.431609134840192,20.0,4.467074599748906,2.0,True,1.2
4,1.0,0.05,3.1981893518076427,3.1731236964815057,3.19,0.0025606213099965795,26.990000000000002,0.9349149921523384,0.5501666666666666,60.0,17.908812179786924,20.0,4.467074599748906,0.5,True,1.2
4,1.0,0.05,3.1981893518076427,3.1731236964815057,3.19,0.0025606213099965795,26.990000000000002,0.9349149921523384,0.5501666666666666,60.0,17.908812179786924,20.0,4.467074599748906,1.0,True,1.2
4,1.0,0.05,3.1981893518076427,3.1731236964815057,3.19,0.0025606213099965795,26.990000000000002,0.9349149921523384,0.5501666666666666,60.0,17.908812179786924,20.0,4.467074599748906,2.0,True,1.2
4,1.0,0.3,3.325486945958236,3.1731236964815057,3.3200000000000003,0.0016499676731266087,17.93,0.9429910409558189,0.7011666666666667,60.0,17.908812179786924,20.0,4.467074599748906,0.5,True,1.2
4,1.0,0.3,3.325486945958236,3.1731236964815057,3.3200000000000003,0.0016499676731266087,17.93,0.9429910409558189,0.7011666666666667,60.0,17.908812179786924,20.0,4.467074599748906,1.0,True,1.2
4,1.0,0.3,3.325486945958236,3.1731236964815057,3.3200000000000003,0.0016499676731266087,17.93,0.9429910409558189,0.7011666666666667,60.0,17.908812179786924,20.0,4.467074599748906,2.0,True,1.2
2,1.0,0.05,0.508833636308052,0.48340274053968085,0.5,0.01736055888943641,1.01,0.05126796340053657,0.010000000000000009,1.0,1.0686684541415288,1.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.05,0.508833636308052,0.48340274053968085,0.5,0.01736055888943641,1.01,0.05126796340053657,0.010000000000000009,1.0,1.0686684541415288,1.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.05,0.508833636308052,0.48340274053968085,0.5,0.01736055888943641,1.01,0.05126796340053657,0.010000000000000009,1.0,1.0686684541415288,1.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.3,0.6488190663384206,0.48340274053968085,0.64,0.01359248948738596,1.11,0.24066537696598506,0.1100000000000001,1.0,1.0686684541415288,1.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.3,0.6488190663384206,0.48340274053968085,0.64,0.01359248948738596,1.11,0.24066537696598506,0.1100000000000001,1.0,1.0686684541415288,1.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.3,0.6488190663384206,0.48340274053968085,0.64,0.01359248948738596,1.11,0.24066537696598506,0.1100000000000001,1.0,1.0686684541415288,1.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.05,0.7936145537571554,0.7683434267799303,0.78,0.017155121075717313,1.99,0.07608472095526886,0.0050000000000000044,2.0,1.6030026812122933,1.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.05,0.7936145537571554,0.7683434267799303,0.78,0.017155121075717313,1.99,0.07608472095526886,0.0050000000000000044,2.0,1.6030026812122933,1.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.05,0.7936145537571554,0.7683434267799303,0.78,0.017155121075717313,1.99,0.07608472095526886,0.0050000000000000044,2.0,1.6030026812122933,1.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.3,0.9280799745372121,0.7683434267799303,0.92,0.008706118824771738,2.0100000000000002,0.3366853287794507,0.0050000000000001155,2.0,1.6030026812122933,1.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.3,0.9280799745372121,0.7683434267799303,0.92,0.008706118824771738,2.0100000000000002,0.3366853287794507,0.0050000000000001155,2.0,1.6030026812122933,1.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.3,0.9280799745372121,0.7683434267799303,0.92,0.008706118824771738,2.0100000000000002,0.3366853287794507,0.0050000000000001155,2.0,1.6030026812122933,1.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.05,0.9814428654331105,0.9562250047419304,0.97,0.01165922728274237,2.88,0.16662350877789484,0.040000000000000036,3.0,2.1373369082830576,1.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.05,0.9814428654331105,0.9562250047419304,0.97,0.01165922728274237,2.88,0.16662350877789484,0.040000000000000036,3.0,2.1373369082830576,1.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.05,0.9814428654331105,0.9562250047419304,0.97,0.01165922728274237,2.88,0.16662350877789484,0.040000000000000036,3.0,2.1373369082830576,1.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.3,1.1140555102427563,0.9562250047419304,1.1,0.012616525939262628,2.73,0.4194376309635706,0.09000000000000001,3.0,2.1373369082830576,1.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.3,1.1140555102427563,0.9562250047419304,1.1,0.012616525939262628,2.73,0.4194376309635706,0.09000000000000001,3.0,2.1373369082830576,1.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.3,1.1140555102427563,0.9562250047419304,1.1,0.012616525939262628,2.73,0.4194376309635706,0.09000000000000001,3.0,2.1373369082830576,1.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.05,0.6628101089200512,0.6374833364946203,0.65,0.01932696672493925,1.99,0.05178312755234281,0.0050000000000000044,2.0,2.1373369082830576,2.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.05,0.6628101089200512,0.6374833364946203,0.65,0.01932696672493925,1.99,0.05178312755234281,0.0050000000000000044,2.0,2.1373369082830576,2.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.05,0.6628101089200512,0.6374833364946203,0.65,0.01932696672493925,1.99,0.05178312755234281,0.0050000000000000044,2.0,2.1373369082830576,2.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.3,0.7992051520036851,0.6374833364946203,0.79,0.011517883713095305,2.02,0.2573102927428338,0.010000000000000009,2.0,2.1373369082830576,2.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.3,0.7992051520036851,0.6374833364946203,0.79,0.011517883713095305,2.02,0.2573102927428338,0.010000000000000009,2.0,2.1373369082830576,2.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.3,0.7992051520036851,0.6374833364946203,0.79,0.011517883713095305,2.02,0.2573102927428338,0.010000000000000009,2.0,2.1373369082830576,2.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.05,0.9762401892121823,0.9510211365242214,0.97,0.006392063429818496,3.83,0.17412598748673017,0.04249999999999998,4.0,3.2060053624245866,2.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.05,0.9762401892121823,0.9510211365242214,0.97,0.006392063429818496,3.83,0.17412598748673017,0.04249999999999998,4.0,3.2060053624245866,2.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.05,0.9762401892121823,0.9510211365242214,0.97,0.006392063429818496,3.83,0.17412598748673017,0.04249999999999998,4.0,3.2060053624245866,2.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.3,1.1088943482648566,0.9510211365242214,1.1,0.008020915859814693,3.45,0.47504672716683366,0.13749999999999996,4.0,3.2060053624245866,2.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.3,1.1088943482648566,0.9510211365242214,1.1,0.008020915859814693,3.45,0.47504672716683366,0.13749999999999996,4.0,3.2060053624245866,2.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.3,1.1088943482648566,0.9510211365242214,1.1,0.008020915859814693,3.45,0.47504672716683366,0.13749999999999996,4.0,3.2060053624245866,2.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.05,1.1626942396128412,1.1375110971138842,1.1500000000000001,0.010917951754081183,4.89,0.5676851625660935,0.18500000000000005,6.0,4.274673816566115,2.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.05,1.1626942396128412,1.1375110971138842,1.1500000000000001,0.010917951754081183,4.89,0.5676851625660935,0.18500000000000005,6.0,4.274673816566115,2.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.05,1.1626942396128412,1.1375110971138842,1.1500000000000001,0.010917951754081183,4.89,0.5676851625660935,0.18500000000000005,6.0,4.274673816566115,2.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.3,1.2940968086381501,1.1375110971138842,1.28,0.01089316389937238,4.04,0.7271209492904748,0.32666666666666666,6.0,4.274673816566115,2.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.3,1.2940968086381501,1.1375110971138842,1.28,0.01089316389937238,4.04,0.7271209492904748,0.32666666666666666,6.0,4.274673816566115,2.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.3,1.2940968086381501,1.1375110971138842,1.28,0.01089316389937238,4.04,0.7271209492904748,0.32666666666666666,6.0,4.274673816566115,2.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.05,0.813492289567203,0.7882280013627919,0.8,0.016585639151393994,4.87,0.09575501111686226,0.025999999999999978,5.0,5.343342270707644,5.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.05,0.813492289567203,0.7882280013627919,0.8,0.016585639151393994,4.87,0.09575501111686226,0.025999999999999978,5.0,5.343342270707644,5.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.05,0.813492289567203,0.7882280013627919,0.8,0.016585639151393994,4.87,0.09575501111686226,0.025999999999999978,5.0,5.343342270707644,5.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.3,0.9477201218108695,0.7882280013627919,0.9400000000000001,0.008145993350988602,4.45,0.3841363572602485,0.10999999999999996,5.0,5.343342270707644,5.0,1.8714878241695816,0.5,True,1.5
2,1.0,0.3,0.9477201218108695,0.7882280013627919,0.9400000000000001,0.008145993350988602,4.45,0.3841363572602485,0.10999999999999996,5.0,5.343342270707644,5.0,1.8714878241695816,1.0,True,1.5
2,1.0,0.3,0.9477201218108695,0.7882280013627919,0.9400000000000001,0.008145993350988602,4.45,0.3841363572602485,0.10999999999999996,5.0,5.343342270707644,5.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.05,1.1344484973995674,1.1092606909798108,1.12,0.012736142215963798,8.01,0.5752152367583491,0.199,10.0,8.015013406061467,5.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.05,1.1344484973995674,1.1092606909798108,1.12,0.012736142215963798,8.01,0.5752152367583491,0.199,10.0,8.015013406061467,5.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.05,1.1344484973995674,1.1092606909798108,1.12,0.012736142215963798,8.01,0.5752152367583491,0.199,10.0,8.015013406061467,5.0,1.8714878241695816,2.0,True,1.5
3,1.0,0.3,1.2660137230009096,1.1092606909798108,1.26,0.0047501246563543854,5.75,0.8193400646684141,0.425,10.0,8.015013406061467,5.0,1.8714878241695816,0.5,True,1.5
3,1.0,0.3,1.2660137230009096,1.1092606909798108,1.26,0.0047501246563543854,5.75,0.8193400646684141,0.425,10.0,8.015013406061467,5.0,1.8714878241695816,1.0,True,1.5
3,1.0,0.3,1.2660137230009096,1.1092606909798108,1.26,0.0047501246563543854,5.75,0.8193400646684141,0.425,10.0,8.015013406061467,5.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.05,1.308674323868188,1.2835120129103321,1.3,0.006628328920329294,7.47,0.8893623396370871,0.502,15.0,10.686684541415287,5.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.05,1.308674323868188,1.2835120129103321,1.3,0.006628328920329294,7.47,0.8893623396370871,0.502,15.0,10.686684541415287,5.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.05,1.308674323868188,1.2835120129103321,1.3,0.006628328920329294,7.47,0.8893623396370871,0.502,15.0,10.686684541415287,5.0,1.8714878241695816,2.0,True,1.5
4,1.0,0.3,1.439350041589033,1.2835120129103321,1.43,0.006496016478875904,5.65,0.9040823812581836,0.6233333333333333,15.0,10.686684541415287,5.0,1.8714878241695816,0.5,True,1.5
4,1.0,0.3,1.439350041589033,1.2835120129103321,1.43,0.006496016478875904,5.65,0.9040823812581836,0.6233333333333333,15.0,10.686684541415287,5.0,1.8714878241695816,1.0,True,1.5
4,1.0,0.3,1.439350041589033,1.2835120129103321,1.43,0.006496016478875904,5.65,0.9040823812581836,0.6233333333333333,15.0,10.686684541415287,5.0,1.8714878241695816,2.0,True,1.5
2,1.0,0.05,0.880918134013817,0.8556746752735548,0.87,0.012394039346277981,9.46,0.1786513293272686,0.053999999999999916,10.0,10.686684541415287,10.0,1.8714878241695816,0.5,True,1.5
